ts,ecg
1626177611982.7,-4.71697088682305
1626177611986.02,-4.68595858644945
1626177611989.35,-4.64968140717523
1626177611992.68,-4.70507081807504
1626177611996,-4.63677163562437
1626177611999.33,-4.65509052933342
1626177612002.66,-4.71697088682305
1626177612005.98,-4.71004721046057
1626177612009.31,-4.6673512062253
1626177612012.63,-4.67038031463388
1626177612015.96,-4.62537641827779
1626177612019.29,-4.64953716391768
1626177612022.61,-4.69317074932703
1626177612025.94,-4.68069370754882
1626177612029.27,-4.67953976148841
1626177612032.59,-4.71228298095262
1626177612035.92,-4.6333819190719
1626177612039.25,-4.66186996243834
1626177612042.57,-4.69129558697886
1626177612045.9,-4.68841072182783
1626177612049.22,-4.66879363880082
1626177612052.55,-4.64456077153215
1626177612055.88,-4.64311833895664
1626177612059.2,-4.68992527603212
1626177612062.53,-4.68949254625947
1626177612065.86,-4.69569500633419
1626177612069.18,-4.71545633261875
1626177612072.51,-4.68696828925232
1626177612075.84,-4.72367819829919
1626177612079.16,-4.6715342606943
1626177612082.49,-4.6760058016784
1626177612085.82,-4.66958697671735
1626177612089.14,-4.64564259596379
1626177612092.47,-4.68480464038904
1626177612095.79,-4.6628796652412
1626177612099.12,-4.64189227126745
1626177612102.45,-4.61895759331675
1626177612105.77,-4.63215585138271
1626177612109.1,-4.61621697142327
1626177612112.43,-4.62761218876984
1626177612115.75,-4.56255847961408
1626177612119.08,-4.51344365041776
1626177612122.41,-4.45848696929061
1626177612125.73,-4.48416226913479
1626177612129.06,-4.53039223318007
1626177612132.39,-4.57085246692329
1626177612135.71,-4.5603948307508
1626177612139.04,-4.63590617607906
1626177612142.36,-4.57402581858943
1626177612145.69,-4.57078034529452
1626177612149.02,-4.60871632203058
1626177612152.34,-4.61585636327939
1626177612155.67,-4.64730139342563
1626177612159,-4.67521246376186
1626177612162.32,-4.68956466788824
1626177612165.65,-4.65848024588588
1626177612168.98,-4.68422766735884
1626177612172.3,-4.69850774985644
1626177612175.63,-4.70925387254404
1626177612178.96,-4.70802780485485
1626177612182.28,-4.64008923054805
1626177612185.61,-4.64795048808461
1626177612188.93,-4.6810543156927
1626177612192.26,-4.67759247751146
1626177612195.59,-4.67088516603531
1626177612198.91,-4.73002490163146
1626177612202.24,-4.66648574667999
1626177612205.57,-4.70254656106789
1626177612208.89,-4.72548123901859
1626177612212.22,-4.66634150342244
1626177612215.55,-4.66432209781672
1626177612218.87,-4.68220826175311
1626177612222.2,-4.7060805208779
1626177612225.52,-4.67102940929287
1626177612228.85,-4.72540911738981
1626177612232.18,-4.63107402695108
1626177612235.5,-4.71567269750508
1626177612238.83,-4.69648834425072
1626177612242.16,-4.76211902643669
1626177612245.48,-4.82414362718387
1626177612248.81,-4.95670318087377
1626177612252.14,-5.05500496089518
1626177612255.46,-5.10073007353903
1626177612258.79,-5.00271678003273
1626177612262.12,-4.8383515880527
1626177612265.44,-4.72072121151939
1626177612268.77,-4.28510657371361
1626177612272.09,-3.60860569579669
1626177612275.42,-3.21597554874129
1626177612278.75,-2.69136282102619
1626177612282.07,-2.57373244449287
1626177612285.4,-2.629338220279
1626177612288.73,-3.04591274808797
1626177612292.05,-3.49248987346767
1626177612295.38,-3.73539551918453
1626177612298.71,-4.18882419929793
1626177612302.03,-4.40115027441386
1626177612305.36,-4.58354587358783
1626177612308.69,-4.60792298411405
1626177612312.01,-4.57936281911884
1626177612315.34,-4.55217296507036
1626177612318.66,-4.55779845211487
1626177612321.99,-4.58015615703537
1626177612325.32,-4.64513774456236
1626177612328.64,-4.61881335005919
1626177612331.97,-4.6238618640735
1626177612335.3,-4.64290197407031
1626177612338.62,-4.63922377100274
1626177612341.95,-4.6426134875552
1626177612345.28,-4.63136251346618
1626177612348.6,-4.65674932679526
1626177612351.93,-4.65761478634057
1626177612355.26,-4.65047474509177
1626177612358.58,-4.67586155842084
1626177612361.91,-4.67009182811878
1626177612365.23,-4.63684375725314
1626177612368.56,-4.63879104123009
1626177612371.89,-4.65321536698525
1626177612375.21,-4.68747314065375
1626177612378.54,-4.65660508353771
1626177612381.87,-4.63886316285886
1626177612385.19,-4.61679394445347
1626177612388.52,-4.64088256846459
1626177612391.85,-4.61773152562756
1626177612395.17,-4.65177293440973
1626177612398.5,-4.62198670172533
1626177612401.82,-4.61160118718161
1626177612405.15,-4.59897990214585
1626177612408.48,-4.61765940399878
1626177612411.8,-4.63078554043597
1626177612415.13,-4.59566230722216
1626177612418.46,-4.51791519140186
1626177612421.78,-4.5440232210187
1626177612425.11,-4.55787057374365
1626177612428.44,-4.55210084344159
1626177612431.76,-4.55347115438833
1626177612435.09,-4.54020077469358
1626177612438.42,-4.52361280007515
1626177612441.74,-4.51156848806959
1626177612445.07,-4.49079745898216
1626177612448.39,-4.50118297352588
1626177612451.72,-4.4868307693995
1626177612455.05,-4.47002642989474
1626177612458.37,-4.44240384607361
1626177612461.7,-4.44644265728505
1626177612465.03,-4.44067292698299
1626177612468.35,-4.4183152220625
1626177612471.68,-4.43216257478745
1626177612475.01,-4.39956359858079
1626177612478.33,-4.3891059624083
1626177612481.66,-4.40591030191306
1626177612484.99,-4.34092871438607
1626177612488.31,-4.30371395393776
1626177612491.64,-4.30219939973347
1626177612494.96,-4.28445747905463
1626177612498.29,-4.29419389893936
1626177612501.62,-4.24919000258327
1626177612504.94,-4.22329833785276
1626177612508.27,-4.20375337645452
1626177612511.6,-4.19235815910794
1626177612514.92,-4.19906547058409
1626177612518.25,-4.21695163452049
1626177612521.58,-4.19466605122877
1626177612524.9,-4.12615050389177
1626177612528.23,-4.12514080108891
1626177612531.56,-4.11648620563581
1626177612534.88,-4.12283290896808
1626177612538.21,-4.11612559749193
1626177612541.53,-4.11547650283295
1626177612544.86,-4.13177599093628
1626177612548.19,-4.16891862975581
1626177612551.51,-4.17843868475421
1626177612554.84,-4.1954593891453
1626177612558.17,-4.21002795815801
1626177612561.49,-4.21832194546723
1626177612564.82,-4.28553930348626
1626177612568.15,-4.30356971068021
1626177612571.47,-4.31446007662536
1626177612574.8,-4.34215478207526
1626177612578.12,-4.37612406922866
1626177612581.45,-4.41882007346393
1626177612584.78,-4.38867323263565
1626177612588.1,-4.39768843623262
1626177612591.43,-4.41543035691146
1626177612594.76,-4.4757961601968
1626177612598.08,-4.46952157849331
1626177612601.41,-4.43923049440747
1626177612604.74,-4.44680326542893
1626177612608.06,-4.44911115754976
1626177612611.39,-4.49490839182238
1626177612614.72,-4.53976804492093
1626177612618.04,-4.56450576359102
1626177612621.37,-4.51546305602349
1626177612624.69,-4.54236442355686
1626177612628.02,-4.53205103064192
1626177612631.35,-4.54416746427625
1626177612634.67,-4.4826477149305
1626177612638,-4.50406783867691
1626177612641.33,-4.53947955840582
1626177612644.65,-4.54921597829056
1626177612647.98,-4.51726609674288
1626177612651.31,-4.52087217818167
1626177612654.63,-4.53457528764907
1626177612657.96,-4.53529650393683
1626177612661.29,-4.52065581329534
1626177612664.61,-4.51640063719757
1626177612667.94,-4.50680846057039
1626177612671.26,-4.54113835586767
1626177612674.59,-4.52411765147658
1626177612677.92,-4.4942592971634
1626177612681.24,-4.48358529610459
1626177612684.57,-4.56089968215223
1626177612687.9,-4.57099671018084
1626177612691.22,-4.54726869431361
1626177612694.55,-4.48805683708868
1626177612697.88,-4.50724119034304
1626177612701.2,-4.55130750552505
1626177612704.53,-4.54250866681441
1626177612707.86,-4.55880815491774
1626177612711.18,-4.54106623423889
1626177612714.51,-4.54676384291218
1626177612717.83,-4.54827839711647
1626177612721.16,-4.55303842461567
1626177612724.49,-4.54784566734382
1626177612727.81,-4.54986507294954
1626177612731.14,-4.55512995185017
1626177612734.47,-4.56681365571185
1626177612737.79,-4.55397600578976
1626177612741.12,-4.56630880431042
1626177612744.45,-4.54589838336687
1626177612747.77,-4.54070562609501
1626177612751.1,-4.5395516800346
1626177612754.43,-4.58239192752742
1626177612757.75,-4.57207853461248
1626177612761.08,-4.60071082123647
1626177612764.4,-4.54178745052665
1626177612767.73,-4.48827320197501
1626177612771.06,-4.53334921995988
1626177612774.38,-4.55130750552505
1626177612777.71,-4.52469462450679
1626177612781.04,-4.58159858961089
1626177612784.36,-4.5580148170012
1626177612787.69,-4.52967101689232
1626177612791.02,-4.54762930245749
1626177612794.34,-4.52736312477149
1626177612797.67,-4.5171939751141
1626177612800.99,-4.57842523794475
1626177612804.32,-4.53342134158866
1626177612807.65,-4.52245885401474
1626177612810.97,-4.55347115438833
1626177612814.3,-4.57467491324841
1626177612817.63,-4.54308563984461
1626177612820.95,-4.54791778897259
1626177612824.28,-4.55462510044874
1626177612827.61,-4.57474703487719
1626177612830.93,-4.57186216972615
1626177612834.26,-4.57279975090024
1626177612837.59,-4.58621437385254
1626177612840.91,-4.57388157533188
1626177612844.24,-4.5717179264686
1626177612847.56,-4.55859179003141
1626177612850.89,-4.55787057374365
1626177612854.22,-4.53796500420153
1626177612857.54,-4.56299120938673
1626177612860.87,-4.589604090405
1626177612864.2,-4.55736572234222
1626177612867.52,-4.569337912719
1626177612870.85,-4.58116585983823
1626177612874.18,-4.59010894180643
1626177612877.5,-4.59638352350992
1626177612880.83,-4.59746534794156
1626177612884.16,-4.57676644048291
1626177612887.48,-4.60763449759895
1626177612890.81,-4.62703521573963
1626177612894.13,-4.63316555418558
1626177612897.46,-4.65523477259097
1626177612900.79,-4.61542363350673
1626177612904.11,-4.59962899680483
1626177612907.44,-4.60828359225793
1626177612910.77,-4.6310019053223
1626177612914.09,-4.67427488258778
1626177612917.42,-4.66475482758937
1626177612920.75,-4.67788096402657
1626177612924.07,-4.62321276941452
1626177612927.4,-4.62018366100593
1626177612930.73,-4.70781143996852
1626177612934.05,-4.710552061862
1626177612937.38,-4.71437450818712
1626177612940.7,-4.67102940929287
1626177612944.03,-4.68155916709413
1626177612947.36,-4.72641882019267
1626177612950.68,-4.67377003118635
1626177612954.01,-4.68480464038904
1626177612957.34,-4.67651065307983
1626177612960.66,-4.65328748861402
1626177612963.99,-4.67492397724676
1626177612967.32,-4.67939551823086
1626177612970.64,-4.67910703171575
1626177612973.97,-4.67016394974756
1626177612977.29,-4.67615004493595
1626177612980.62,-4.69807502008379
1626177612983.95,-4.6744912474741
1626177612987.27,-4.6101587546061
1626177612990.6,-4.63633890585171
1626177612993.93,-4.6426134875552
1626177612997.25,-4.61960668797573
1626177613000.58,-4.62494368850514
1626177613003.91,-4.61499090373408
1626177613007.23,-4.61679394445347
1626177613010.56,-4.63871891960131
1626177613013.89,-4.64189227126745
1626177613017.21,-4.62479944524758
1626177613020.54,-4.6470850285393
1626177613023.86,-4.60756237597017
1626177613027.19,-4.61080784926508
1626177613030.52,-4.55512995185017
1626177613033.84,-4.56587607453776
1626177613037.17,-4.64492137967603
1626177613040.5,-4.58390648173171
1626177613043.82,-4.62487156687636
1626177613047.15,-4.6694427334598
1626177613050.48,-4.60431690267526
1626177613053.8,-4.57784826491454
1626177613057.13,-4.62854976994393
1626177613060.46,-4.59378714487399
1626177613063.78,-4.60236961869831
1626177613067.11,-4.642036514525
1626177613070.43,-4.56984276412043
1626177613073.76,-4.6354734463064
1626177613077.09,-4.67290457164104
1626177613080.41,-4.60474963244791
1626177613083.74,-4.5991241454034
1626177613087.07,-4.65141232626585
1626177613090.39,-4.67254396349716
1626177613093.72,-4.69079073557743
1626177613097.05,-4.61210603858305
1626177613100.37,-4.60373992964505
1626177613103.7,-4.59739322631278
1626177613107.03,-4.61809213377144
1626177613110.35,-4.65047474509177
1626177613113.68,-4.64766200156951
1626177613117,-4.61116845740896
1626177613120.33,-4.58412284661804
1626177613123.66,-4.53947955840582
1626177613126.98,-4.49671143254178
1626177613130.31,-4.54258078844318
1626177613133.64,-4.47824829557518
1626177613136.96,-4.50853937966101
1626177613140.29,-4.5058708793963
1626177613143.62,-4.47651737648456
1626177613146.94,-4.58888287411724
1626177613150.27,-4.49995690583669
1626177613153.59,-4.4939708106483
1626177613156.92,-4.54157108564032
1626177613160.25,-4.54885537014668
1626177613163.57,-4.53255588204335
1626177613166.9,-4.58469981964824
1626177613170.23,-4.63157887835251
1626177613173.55,-4.59429199627542
1626177613176.88,-4.5535432760171
1626177613180.21,-4.57294399415779
1626177613183.53,-4.64182014963867
1626177613186.86,-4.60179264566811
1626177613190.19,-4.59717686142646
1626177613193.51,-4.62011153937716
1626177613196.84,-4.60042233472137
1626177613200.16,-4.68675192436599
1626177613203.49,-4.65321536698525
1626177613206.82,-4.58195919775476
1626177613210.14,-4.60633630828098
1626177613213.47,-4.59220046904093
1626177613216.8,-4.60785086248527
1626177613220.12,-4.62249155312676
1626177613223.45,-4.62818916180005
1626177613226.78,-4.61261088998448
1626177613230.1,-4.65848024588588
1626177613233.43,-4.64946504228891
1626177613236.76,-4.62710733736841
1626177613240.08,-4.66879363880082
1626177613243.41,-4.65213354255361
1626177613246.73,-4.63395889210211
1626177613250.06,-4.59876353725952
1626177613253.39,-4.60078294286525
1626177613256.71,-4.69288226281193
1626177613260.04,-4.742718308296
1626177613263.37,-4.85017953517193
1626177613266.69,-4.9450194770121
1626177613270.02,-4.98454212958123
1626177613273.35,-4.90455924326888
1626177613276.67,-4.81923935642712
1626177613280,-4.70838841299873
1626177613283.33,-4.45214026595834
1626177613286.65,-3.93142210619713
1626177613289.98,-3.70935961119647
1626177613293.3,-3.18445839696627
1626177613296.63,-3.06956864232643
1626177613299.96,-3.02420413782646
1626177613303.28,-3.15034486655532
1626177613306.61,-3.61408693958365
1626177613309.94,-3.70423897555339
1626177613313.26,-4.02251172334096
1626177613316.59,-4.46043425326756
1626177613319.92,-4.52995950340742
1626177613323.24,-4.54827839711647
1626177613326.57,-4.56017846586448
1626177613329.9,-4.55707723582712
1626177613333.22,-4.60229749706954
1626177613336.55,-4.56154877681122
1626177613339.87,-4.58289677892885
1626177613343.2,-4.56623668268164
1626177613346.53,-4.62588126967922
1626177613349.85,-4.64831109622849
1626177613353.18,-4.57207853461248
1626177613356.51,-4.55996210097815
1626177613359.83,-4.58628649548131
1626177613363.16,-4.63424737861721
1626177613366.49,-4.5985471723732
1626177613369.81,-4.57272762927146
1626177613373.14,-4.57727129188434
1626177613376.46,-4.56652516919675
1626177613379.79,-4.5779925081721
1626177613383.12,-4.5803725219217
1626177613386.44,-4.6104472411212
1626177613389.77,-4.59833080748687
1626177613393.1,-4.55332691113078
1626177613396.42,-4.5809494949519
1626177613399.75,-4.56912154783267
1626177613403.08,-4.55044204597974
1626177613406.4,-4.573520967188
1626177613409.73,-4.56255847961408
1626177613413.06,-4.57698280536924
1626177613416.38,-4.56868881806002
1626177613419.71,-4.53637832836846
1626177613423.03,-4.55137962715383
1626177613426.36,-4.54272503170073
1626177613429.69,-4.53854197723174
1626177613433.01,-4.48971563455053
1626177613436.34,-4.48062830932478
1626177613439.67,-4.50803452825958
1626177613442.99,-4.49851447326117
1626177613446.32,-4.50067812212445
1626177613449.65,-4.46706944311493
1626177613452.97,-4.47557979531047
1626177613456.3,-4.52411765147658
1626177613459.63,-4.45141904967058
1626177613462.95,-4.44463961656566
1626177613466.28,-4.42112796558475
1626177613469.6,-4.36927251449496
1626177613472.93,-4.47702222788599
1626177613476.26,-4.43158560175724
1626177613479.58,-4.36739735214679
1626177613482.91,-4.40093390952753
1626177613486.24,-4.37374405547906
1626177613489.56,-4.33775536271994
1626177613492.89,-4.36573855468494
1626177613496.22,-4.37518648805457
1626177613499.54,-4.33501474082646
1626177613502.87,-4.34006325484076
1626177613506.2,-4.29852119666591
1626177613509.52,-4.28099564087339
1626177613512.85,-4.22387531088296
1626177613516.17,-4.23844387989567
1626177613519.5,-4.2657779772017
1626177613522.83,-4.20252730876533
1626177613526.15,-4.18918480744181
1626177613529.48,-4.186227820662
1626177613532.81,-4.16336526434007
1626177613536.13,-4.17677988729237
1626177613539.46,-4.1769962521787
1626177613542.79,-4.14201726222244
1626177613546.11,-4.16552891320335
1626177613549.44,-4.1591100882423
1626177613552.76,-4.1474985060094
1626177613556.09,-4.17807807661034
1626177613559.42,-4.19416119982734
1626177613562.74,-4.21276858005149
1626177613566.07,-4.20945098512781
1626177613569.4,-4.26224401739168
1626177613572.72,-4.27089861284478
1626177613576.05,-4.28777507397831
1626177613579.38,-4.3569397159743
1626177613582.7,-4.35261241824775
1626177613586.03,-4.36400763559432
1626177613589.36,-4.41247337013166
1626177613592.68,-4.4183152220625
1626177613596.01,-4.40749697774613
1626177613599.33,-4.41882007346393
1626177613602.66,-4.52051157003779
1626177613605.99,-4.54496080219278
1626177613609.31,-4.5347916525354
1626177613612.64,-4.53197890901314
1626177613615.97,-4.53991228817848
1626177613619.29,-4.50752967685815
1626177613622.62,-4.516905488599
1626177613625.95,-4.52144915121188
1626177613629.27,-4.52180975935576
1626177613632.6,-4.50998181223653
1626177613635.93,-4.56573183128021
1626177613639.25,-4.62400610733105
1626177613642.58,-4.64867170437237
1626177613645.9,-4.57517976464984
1626177613649.23,-4.57525188627862
1626177613652.56,-4.62342913430084
1626177613655.88,-4.605687213622
1626177613659.21,-4.56847245317369
1626177613662.54,-4.59623928025237
1626177613665.86,-4.64420016338827
1626177613669.19,-4.67831369379922
1626177613672.52,-4.63453586513232
1626177613675.84,-4.63266070278415
1626177613679.17,-4.61686606608225
1626177613682.5,-4.57186216972615
1626177613685.82,-4.67578943679207
1626177613689.15,-4.6744912474741
1626177613692.47,-4.66987546323245
1626177613695.8,-4.65025838020544
1626177613699.13,-4.62393398570227
1626177613702.45,-4.62963159437556
1626177613705.78,-4.60640842990976
1626177613709.11,-4.67701550448126
1626177613712.43,-4.67975612637474
1626177613715.76,-4.67816945054167
1626177613719.09,-4.61946244471818
1626177613722.41,-4.63064129717842
1626177613725.74,-4.65523477259097
1626177613729.06,-4.64722927179686
1626177613732.39,-4.62869401320148
1626177613735.72,-4.63814194657111
1626177613739.04,-4.63987286566172
1626177613742.37,-4.67326517978492
1626177613745.7,-4.63258858115537
1626177613749.02,-4.66987546323245
1626177613752.35,-4.62616975619432
1626177613755.68,-4.621770336839
1626177613759,-4.66122086777936
1626177613762.33,-4.68949254625947
1626177613765.66,-4.61405332255999
1626177613768.98,-4.61066360600753
1626177613772.31,-4.64607532573644
1626177613775.63,-4.67355366630002
1626177613778.96,-4.63367040558701
1626177613782.29,-4.64809473134216
1626177613785.61,-4.6509795964932
1626177613788.94,-4.63720436539702
1626177613792.27,-4.63193948649639
1626177613795.59,-4.66223057058222
1626177613798.92,-4.69230528978172
1626177613802.25,-4.62032790426349
1626177613805.57,-4.6170103093398
1626177613808.9,-4.62818916180005
1626177613812.23,-4.63092978369353
1626177613815.55,-4.66345663827141
1626177613818.88,-4.6146302955902
1626177613822.2,-4.61859698517287
1626177613825.53,-4.65285475884137
1626177613828.86,-4.64867170437237
1626177613832.18,-4.65465779956076
1626177613835.51,-4.64420016338827
1626177613838.84,-4.66922636857347
1626177613842.16,-4.69021376254723
1626177613845.49,-4.63879104123009
1626177613848.82,-4.65718205656791
1626177613852.14,-4.6646827059606
1626177613855.47,-4.63417525698844
1626177613858.8,-4.70947023743036
1626177613862.12,-4.67607792330717
1626177613865.45,-4.63302131092802
1626177613868.77,-4.68220826175311
1626177613872.1,-4.67925127497331
1626177613875.43,-4.658119637742
1626177613878.75,-4.66223057058222
1626177613882.08,-4.67405851770145
1626177613885.41,-4.642036514525
1626177613888.73,-4.64975352880401
1626177613892.06,-4.66251905709732
1626177613895.39,-4.6625911787261
1626177613898.71,-4.64924867740258
1626177613902.04,-4.67968400474596
1626177613905.36,-4.68530949179047
1626177613908.69,-4.66655786830877
1626177613912.02,-4.63049705392087
1626177613915.34,-4.66338451664263
1626177613918.67,-4.69793077682624
1626177613922,-4.66179784080957
1626177613925.32,-4.67016394974756
1626177613928.65,-4.67528458539064
1626177613931.98,-4.67687126122371
1626177613935.3,-4.68574222156313
1626177613938.63,-4.66482694921815
1626177613941.96,-4.65985055683262
1626177613945.28,-4.64968140717523
1626177613948.61,-4.68437191061639
1626177613951.93,-4.65372021838668
1626177613955.26,-4.67528458539064
1626177613958.59,-4.68841072182783
1626177613961.91,-4.65429719141688
1626177613965.24,-4.65379234001545
1626177613968.57,-4.66295178686998
1626177613971.89,-4.662302692211
1626177613975.22,-4.66504331410448
1626177613978.55,-4.67824157217045
1626177613981.87,-4.67016394974756
1626177613985.2,-4.6676396927404
1626177613988.53,-4.68949254625947
1626177613991.85,-4.69165619512274
1626177613995.18,-4.73052975303289
1626177613998.5,-4.72771700951064
1626177614001.83,-4.68617495133578
1626177614005.16,-4.69915684451543
1626177614008.48,-4.70045503383339
1626177614011.81,-4.71285995398283
1626177614015.14,-4.69735380379603
1626177614018.46,-4.71285995398283
1626177614021.79,-4.70348414224197
1626177614025.12,-4.70081564197727
1626177614028.44,-4.70038291220461
1626177614031.77,-4.69064649231988
1626177614035.1,-4.71221085932384
1626177614038.42,-4.69944533103053
1626177614041.75,-4.68191977523801
1626177614045.07,-4.6923774114105
1626177614048.4,-4.6858143431919
1626177614051.73,-4.70651325065056
1626177614055.05,-4.69735380379603
1626177614058.38,-4.6813428022078
1626177614061.71,-4.66929849020225
1626177614065.03,-4.68516524853292
1626177614068.36,-4.6744912474741
1626177614071.69,-4.70860477788505
1626177614075.01,-4.69115134372131
1626177614078.34,-4.68516524853292
1626177614081.67,-4.69598349284929
1626177614084.99,-4.6881943569415
1626177614088.32,-4.66994758486123
1626177614091.64,-4.68588646482068
1626177614094.97,-4.68199189686679
1626177614098.3,-4.66489907084692
1626177614101.62,-4.68264099152577
1626177614104.95,-4.65559538073485
1626177614108.28,-4.61946244471818
1626177614111.6,-4.62155397195267
1626177614114.93,-4.61621697142327
1626177614118.26,-4.59544594233584
1626177614121.58,-4.5395516800346
1626177614124.91,-4.53839773397419
1626177614128.23,-4.5484947620028
1626177614131.56,-4.57748765677067
1626177614134.89,-4.60366780801628
1626177614138.21,-4.60525448384934
1626177614141.54,-4.5833295087015
1626177614144.87,-4.61311574138591
1626177614148.19,-4.62479944524758
1626177614151.52,-4.66965909834613
1626177614154.85,-4.70038291220461
1626177614158.17,-4.69129558697886
1626177614161.5,-4.69821926334134
1626177614164.83,-4.69764229031113
1626177614168.15,-4.70449384504483
1626177614171.48,-4.67665489633738
1626177614174.8,-4.68242462663944
1626177614178.13,-4.71884604917122
1626177614181.46,-4.74156436223559
1626177614184.78,-4.73327037492637
1626177614188.11,-4.72086545477694
1626177614191.44,-4.7287267123135
1626177614194.76,-4.74142011897804
1626177614198.09,-4.74430498412907
1626177614201.42,-4.70694598042321
1626177614204.74,-4.72627457693512
1626177614208.07,-4.71798058962591
1626177614211.4,-4.78685674510679
1626177614214.72,-4.79652104336274
1626177614218.05,-4.71112903489221
1626177614221.37,-4.71307631886915
1626177614224.7,-4.73644372659251
1626177614228.03,-4.7766875954494
1626177614231.35,-4.73687645636516
1626177614234.68,-4.75757536382381
1626177614238.01,-4.74228557852335
1626177614241.33,-4.78231308249391
1626177614244.66,-4.81895086991201
1626177614247.99,-4.92345511000813
1626177614251.31,-5.02831995824813
1626177614254.64,-5.07505477369485
1626177614257.97,-5.05010069013842
1626177614261.29,-4.95288073454866
1626177614264.62,-4.83914492596923
1626177614267.94,-4.47767132254497
1626177614271.27,-3.92384933517567
1626177614274.6,-3.52797371482536
1626177614277.92,-2.89719794955229
1626177614281.25,-2.7681723556724
1626177614284.58,-2.78865489824473
1626177614287.9,-3.11183191678905
1626177614291.23,-3.54347986501215
1626177614294.56,-3.76330658952076
1626177614297.88,-4.18009748221606
1626177614301.21,-4.49656718928423
1626177614304.53,-4.55888027654651
1626177614307.86,-4.59025318506398
1626177614311.19,-4.55851966840263
1626177614314.51,-4.58405072498926
1626177614317.84,-4.59277744207113
1626177614321.17,-4.62912674297413
1626177614324.49,-4.61953456634695
1626177614327.82,-4.62234730986921
1626177614331.15,-4.64549835270624
1626177614334.47,-4.66186996243834
1626177614337.8,-4.63850255471498
1626177614341.13,-4.67326517978492
1626177614344.45,-4.66670211156632
1626177614347.78,-4.69879623637155
1626177614351.1,-4.66136511103691
1626177614354.43,-4.69829138497012
1626177614357.76,-4.70701810205199
1626177614361.08,-4.69735380379603
1626177614364.41,-4.68949254625947
1626177614367.74,-4.66028328660527
1626177614371.06,-4.71112903489221
1626177614374.39,-4.71401390004324
1626177614377.72,-4.72497638761716
1626177614381.04,-4.71011933208935
1626177614384.37,-4.69259377629683
1626177614387.7,-4.72778913113941
1626177614391.02,-4.70716234530954
1626177614394.35,-4.71581694076263
1626177614397.67,-4.69107922209254
1626177614401,-4.68718465413864
1626177614404.33,-4.67773672076901
1626177614407.65,-4.67398639607267
1626177614410.98,-4.67139001743675
1626177614414.31,-4.68646343785089
1626177614417.63,-4.68292947804087
1626177614420.96,-4.67874642357188
1626177614424.29,-4.65956207031752
1626177614427.61,-4.68732889739619
1626177614430.94,-4.6876173839113
1626177614434.27,-4.69035800580478
1626177614437.59,-4.66432209781672
1626177614440.92,-4.653936583273
1626177614444.24,-4.65321536698525
1626177614447.57,-4.66158147592324
1626177614450.9,-4.63734860865457
1626177614454.22,-4.63172312161006
1626177614457.55,-4.60994238971977
1626177614460.88,-4.59681625328258
1626177614464.2,-4.57265550764269
1626177614467.53,-4.55909664143284
1626177614470.86,-4.55678874931201
1626177614474.18,-4.55729360071344
1626177614477.51,-4.5353686255656
1626177614480.83,-4.5213770295831
1626177614484.16,-4.49086958061094
1626177614487.49,-4.47269493015944
1626177614490.81,-4.4618045642143
1626177614494.14,-4.4460099275124
1626177614497.47,-4.42747466891702
1626177614500.79,-4.42458980376599
1626177614504.12,-4.4141321675935
1626177614507.45,-4.37424890688049
1626177614510.77,-4.36984948752516
1626177614514.1,-4.36076216229941
1626177614517.43,-4.36292581116269
1626177614520.75,-4.37244586616109
1626177614524.08,-4.323258915336
1626177614527.4,-4.3229704288209
1626177614530.73,-4.32643226700214
1626177614534.06,-4.29332843939405
1626177614537.38,-4.28950599306893
1626177614540.71,-4.29859331829468
1626177614544.04,-4.34244326859036
1626177614547.36,-4.33155290264522
1626177614550.69,-4.36343066256412
1626177614554.02,-4.38117258324296
1626177614557.34,-4.42704193914437
1626177614560.67,-4.44586568425485
1626177614564,-4.48495560705133
1626177614567.32,-4.50774604174448
1626177614570.65,-4.52959889526354
1626177614573.97,-4.55938512794794
1626177614577.3,-4.57474703487719
1626177614580.63,-4.58498830616335
1626177614583.95,-4.62754006714106
1626177614587.28,-4.67831369379922
1626177614590.61,-4.68242462663944
1626177614593.93,-4.6995174526593
1626177614597.26,-4.67578943679207
1626177614600.59,-4.68963678951702
1626177614603.91,-4.6813428022078
1626177614607.24,-4.71019145371812
1626177614610.57,-4.72555336064736
1626177614613.89,-4.76190266155036
1626177614617.22,-4.73290976678249
1626177614620.54,-4.68336220781353
1626177614623.87,-4.714735116331
1626177614627.2,-4.76320085086833
1626177614630.52,-4.74964198465848
1626177614633.85,-4.71682664356549
1626177614637.18,-4.70766719671097
1626177614640.5,-4.7060805208779
1626177614643.83,-4.73608311844863
1626177614647.16,-4.7632729724971
1626177614650.48,-4.76976391908692
1626177614653.81,-4.73168369909331
1626177614657.14,-4.73976132151619
1626177614660.46,-4.7695475542006
1626177614663.79,-4.74430498412907
1626177614667.11,-4.7474783357952
1626177614670.44,-4.73399159121413
1626177614673.77,-4.74877652511317
1626177614677.09,-4.76680693230712
1626177614680.42,-4.76680693230712
1626177614683.75,-4.72540911738981
1626177614687.07,-4.73550614541842
1626177614690.4,-4.74149224060681
1626177614693.73,-4.73471280750189
1626177614697.05,-4.75065168746134
1626177614700.38,-4.73601099681985
1626177614703.7,-4.73673221310761
1626177614707.03,-4.77567789264654
1626177614710.36,-4.75144502537787
1626177614713.68,-4.76291236435322
1626177614717.01,-4.75360867424115
1626177614720.34,-4.74755045742398
1626177614723.66,-4.76262387783812
